URL,Title,Address,Description,Compensation,Employment Type 
https://newyork.craigslist.org/mnh/egr/d/new-york-city-estimator-drywall/6782253137.html,ESTIMATOR - DRYWALL & ACOUSTICAL,Midtown,"
        
Ronsco is a full-service union carpentry contracting company seeking a  to join our Estimating team at our New York City office. ()







• Must be proficient in Microsoft Office - Word, Excel & Outlook
• Experience with On Center Software (On Screen Take-Off and Quick Bid) and/or Planswift
• Demonstrates high attention to detail 
• Ability to manage work load and deadlines





*Conveniently located two blocks from Penn Station for easy commuting.





We are an Equal Opportunity Employer with a highly motivated professional staff and take pride in striving to achieve employee growth and satisfaction through continuous training programs and job safety management.



    ",based on experience with tremendous potential including equity,full-time
URL,Title,Address,Description,Compensation,Employment Type
https://denver.craigslist.org/egr/d/denver-graphics-and-signage-design/6785046410.html,Graphics and Signage Design Support,"Denver, CO","
        
Graphics and Signage Design Support

It is an exciting time at Monigle as we continue to grow and build strong, innovative teams. Monigle is currently seeking a dynamic individual for a Environmental Graphics and Signage Design Support position, with opportunity to grow within our organization.

The Environmental Branding team at Monigle is an agile group of designers, project managers and architects who design and implement interior and exterior signage for large national clients, along with branded environments, service-retail design, healthcare, wayfinding, sponsorship and sports venues.

The Role:

- Learn the methodology behind the 3D display of a brand in public places for maximum impact, while working within the constraints local municipalities and the client.
- Support the Environmental Branding and Program Management group through scheduling signage for Clients using our SignChart software system.
- Support will be provided through Photo Morphs/mock-ups, color elevations, data input, and providing signage recommendations for a set kit of parts.
- Projects include interior and exterior signage for large national clients.
- Multi-tasking is required often. Priorities can change very quickly and the ideal candidate should be flexible and focused at the same time.
- Work within in a collaborative, fast-paced team environment.
- Occasional travel to conduct site audits.

The Requirements:

- Experience working with CorelDraw, Illustrator and Photoshop.
- Bachelor's degree in Graphic Design, Industrial Design or Environmental Design.
- Strong organizational skills and exceptional attention to detail, as many projects are very large and encompass hundreds of locations.
- Some previous design/project management experience is preferred.
- Experience with SketchUp and/or AutoCAD a plus.
- Sign company art department skills a plus.

We offer competitive compensation based on experience, an exciting work environment and a full benefits package for full-time employees. If this sounds like a fit, please apply with a resume and portfolio via the email address tied to this listing.

Learn more about us at .    ",Negotiable hourly rate,contract
https://denver.craigslist.org/egr/d/denver-interior-design-brand/6781881042.html,Interior Design Brand Coordinator | Punch Bowl Social,"Denver, CO","
        



INTERIOR DESIGN BRAND COORDINATOR
 We are looking for an experienced, creative designer to join the Punch Bowl Social design studio. The Designer will work alongside other designers and will report directly to the studio Design Directors. As an integral part of the design studio and broader construction team, the Designer will design and deliver thoughtful and highly creative design solutions that elevate the brand while accommodating business considerations, functional goals and our typical aggressive timelines.  This position will focus specifically on renovation, upgrades and maintenance to existing properties, also working closely with the operations team.  Travel is required.
 

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Interior design and coordination related to store renovation, maintenance and new concepts that may be identified over time.
•	Provide design solutions that are on-brand and appropriate to the market.
•	Identify, select and specify products and vendors that are suitable for the project.
•	Work closely with the internal project management team to manage lead times, budgets, installation and close-out.
•	Develop specifications and bidding documentation that clearly conveys design intent and documents product and vendor selections.
•	Assist in installation as needed and coordinate with appropriate parties to ensure a successful closeout and that design intent is executed.
•	Clearly and concisely communicate with both internal team members and consultants throughout project duration regarding design concept, design execution and follow through.
•	Provide quick problem solving when issues arise, coordinate with internal team.

QUALIFICATIONS
•	Degree in Interior Design.
•	3+ years of experience in Restaurant, Hospitality, or Retail Interior Design and/or Facilities Management.
•	Strong understanding of FF&E specifications and space planning.
•	Ability to incorporate metrics (area, pricing, schedule, etc) into design process
•	Proficient in the following programs: MS Office, Adobe Creative Suite, SKETCHUP, AutoCAD, and Revit.
•	Experience working with outside MEP and/or other design consultants.
•	Current knowledge of relevant professional building codes, health codes and compliance issues.
•	Experience with environmental graphics and signage a plus.
•	Impeccable and concise communication and presentation skills, verbal and written.
•	Experience with Contract/Construction Administration documentation. 
•	Highly resourceful problem solver and quick learner.
•	Demonstrated ability to consistently meet deadlines.
•	Strong time management skills and experience managing multiple projects simultaneously.
•	Reliable, focused, and detail-oriented with ability to thrive in a fast-moving business environment.
•	Self-directed with a high level of initiative, works well on a team and excellent at follow-through.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.





    ",Salary + Benefits,full-time
https://denver.craigslist.org/egr/d/aurora-sketch-artist-cad/6781944291.html,SKETCH ARTIST / CAD,East Side,"
        
SKETCH ARTIST / CAD NEEDED,
Looking for a sketch artist with good pencil and computer digital artistry skill to sketch a prototype design into a digital set of plans.

For more info please email desire and qualifications, we will email you back more info about the project.
This is a short term project for a mechanical product.
    ",Flat Fee,part-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6781880936.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
https://denver.craigslist.org/egr/d/englewood-building-engineer/6783869855.html,Building Engineer,Brand new building in the Cherry Creek Area,"
        
""Our Philosophy is simple, we believe in quality, service, performance, and integrity!""

The professionals of Hammersmith® have been dedicated to the advancement of quality living communities in Colorado for over 35 years. We pride ourselves on working with Homeowner Association's Boards and homeowners in order to provide personalized and hands-on management benefits.

We are looking for a dedicated Building Engineer to help us in achieving this mission!

Job Title: Building Engineer

Reports To: Community Association Manager

Department: Community Management

Exemption Status: Exempt/Salary

Schedule: 20 hours a week

Summary: The Building Engineer is responsible for the effective and efficient operation and cleanliness of the building, completing established preventative maintenance programs of the building and its equipment, and providing direction to outside contractors as needed. In addition, the Building Engineer is responsible for supervising staff and completing maintenance duties in the absence of staff.Schedule: 20 hours a week

Main Responsibilities:

Tour the building daily, identifying items requiring housekeeping and maintenance (in-house or from an outside contractor). Such items should be reported to the Community Association Manager.
Direct the performance of contracted vendors and performance of the maintenance staff as needed.
Utilize Hammersmith Construction Services for maintenance and project support of the buildings.
Establish and maintain all appropriate building logs/records, plans, reports, and preventative maintenance calendars.
Enter and monitor work orders for tracking and completion.
Follow preventative maintenance procedures and guidelines for the building, equipment, public space, grounds, etc. This includes routine testing and monitoring of the fire suppression system, plumbing systems, HVAC systems, the emergency generator, and other mechanical and building components outlined in the Association's preventative maintenance calendars.
Complete work orders as assigned. Review and evaluate results during and at the conclusion of projects.
Obtain requests for proposals for outside contractors as required for repairs, and preventative maintenance contracts on all building systems.
Inventory, track, and maintain all Association owned equipment and needed supplies.
Ensure cleanliness and organization of all work areas.
Provide operational recommendations to the Community Association Manager and Board of Directors for process improvements and increased efficiency through a monthly Maintenance Report.
Provide written reports, as requested/needed, on the condition of all aspects of the building.
Respond to emergency calls when necessary. Responses may include coordinating repairs with the proper contractor, consulting the Community Association Manager as to what action to take, or personally visiting the property to resolve the issue.
Schedule and arrange for system inspections as required by Federal, State, and Local laws.
Assist in enforcing Association Rules & Regulations.
Attend monthly Board of Director Meetings and give Maintenance Report.
Cross-train on other high-rise buildings to provide support to the engineering team.
Contribute and be a part of the reserve study and annual budgeting process as it affects their areas of responsibility.

Key Qualifications:

Must possess personal values that are in alignment with those of the company: Excellence, Partnership, Professionalism, Integrity, and Life Balance
Knowledge of occupational hazards and safety precautions of building and facilities management, building codes, and safety codes
Knowledge of all aspects of building engineering, including but not limited to HVAC systems, plumbing systems, fire suppression systems, smoke control systems, elevators, emergency generators, building security
Skill in organization, customer service, attention to detail, and follow through
Skill in decision making and problem solving
Ability to read and understand technical drawings and Oms
Ability to utilize different computer software programs
Ability to effectively communicate both verbally and in writing
Ability to prioritize and handle multiple assignments
Ability to perform duties with limited supervision
Ability to be work a flexible schedule in order to meet deadlines
Ability to supervise as necessary

Education and Experience:

Four-year degree in Business Management, Engineering, or a related field preferred
Minimum 3-5 years of experience and working knowledge in all aspects of building engineering including HVAC systems, plumbing systems, fire suppression systems, smoke control systems, elevators, emergency generators, building security etc. required
Previous supervisory experience preferred
Possess a Standing Facilities Certification (ICC Issue or Equivalent) or equivalent through years of experience working in all aspects of Facilities Maintenance required
HVAC certification required
Current boiler license and Certified Pool Operator required

Benefits:   Regular part time Hammersmith employees also receive benefits including prorated sick time and holiday pay, as well as participation in our 401(K) plan!  All regular employees are encouraged to take 1 paid day off per year, as part of our Philanthropic Day of Service.

To apply please go to: ?
    ",TBD,part-time
https://denver.craigslist.org/egr/d/draftsman/6780569592.html,Draftsman,Frederick,"
        
Misc. metal shop in Frederick Colorado is seeking an experienced draftsman to develop shop drawings for miscellaneous metals/structural steel.

Candidate must have experience and possess ability to:

Develop drawing using AutoCAD-Advanced Steel
Develop drawings using Solid Works
Read and understand blue prints
Create clear and concise drawings
Be professional, energetic, self-driven to work, have ability to multi-task and communicate with others.
Have valid driver license

Please send resume and verifiable references for immediate consideration.

 Company benefits include:
 Holiday Pay after 90 days of service
 Vacation Pay after 1 year of service
 Medical/Dental available after 60 days of service
 Aflac Insurance available after 60 days of service
 401K eligible after 1 year of service
    ",DOE,full-time
https://denver.craigslist.org/egr/d/denver-autocad-drafter-cut-lister/6780234190.html,AutoCAD Drafter / Cut-lister,Denver,"
        
JK Concepts is an Architectural Millwork company that is family owned with approximately 50 employees and has been in business for over 38 years. We recently moved into a new 38,000 square foot facility and are looking for highly skilled woodworking CAD Drafter / Micro Vellum cut-lister. The ideal candidate is familiar with Architectural woodworking and wood products. Must have experience in drafting, reading Architectural blueprints and reviewing redlines. Experience in CUT-Rite or MicroVellum software cutbilling software is a plus but we are willing to train the right candidate. We offer great opportunities for advancement and enjoy seeing our employees succeed. JK Concepts is a great company who cares about our employees

Duties/Responsibilities:

Qualified CAD Drafter candidate should be a self-starters that can take direction, have pride in their work and strive for excellence
Applicants must have a great attitude, be dependable, demonstrate excellent work ethic and have a willingness to learn.
Must be knowledgeable in AutoCAD 2012 or higher in a woodworking environment.
Experience with Microsoft Office, Microvellum and Cutrite are a preferred.
Ability to problem solve and a desire to learn is a must.
Knowledge of AWI quality standards is a plus along with LEED and FSC project experience.
Woodworking / manufacturing experience is preferred.

Benefits:
Hours are flexible but are typically Monday-Friday, 6:00am - 3:00pm. Employee health insurance is offered after 60 days. Dental, vision and life insurance are free for the employee. Major holidays are paid and paid vacation is offered after one year of employment.    ",D.O.E.,full-time
https://denver.craigslist.org/egr/d/littleton-revit-technician/6780348652.html,Revit Technician,"Highlands Ranch, CO","
        
Job Summary:
Hover Architecture, headquartered in beautiful Highlands Ranch, Colorado is a commercial architecture firm with an incredible portfolio, tremendous financials, explosive growth and amazing potential. With a solid project lineup behind us, we are looking for a few more talented folks who want to be a part of building and expanding our exciting future in architecture. If you are weary of big firm politics and spending years earning your stripes, then we might be what you are looking for!

Revit Technician:
We're 6 employees strong and growing! We want your talent and involvement through the lifecycle of a project. You'll be integrated from kickoff, through concept, design, and construction. You ideally have 2-3 years of experience working in an architectural firm setting.

How you'll spend your day:
· Benefitting from a positive, supportive, learning environment
· Working on a variety of projects that might include automotive, retail, medical and mixed-use facilities.
· Drafting architecture plans and compiling design specifications
· Meeting with clients periodically
· Pitching in wherever you can to help Hover evolve as a skillful, well-respected and growing company

What you bring to the table:
· An undergraduate degree in architecture
· At least 2-3 years of experience with commercial architecture projects
· Ninja level competency with AutoCad and Revit
· Capable of managing your time and activities for optimum productivity - we hire grown-ups
· The talent and adaptability to work well with a wide range of personalities
· A desire to build relationships and work directly with our clients - this is key to your success
· Not really interested in the status quo - you have a hunger for learning and growing professionally
· Passionate about making deadlines - you're not interested in punching a clock - you are passionate about leaving a legacy!
· You have a good sense of humor, driven to excellence and able to set boundaries with a smile

What you'll enjoy when you join us:
· Competitive salary with incredible growth potential
· A beautiful suburban office with free parking
· Opportunity to help grow with a highly regarded emerging firm in Denver

Responsibilities and Duties:
· Work on a variety of projects that might include automotive, retail, medical, commercial office, fitness, restaurant, and mixed-use facilities.
· Draft architecture plans and compile design specifications
· Meet with clients periodically
· Pitch in wherever you can to help Hover evolve as a skillful, well-respected and growing company

Qualifications and Skills:
An undergraduate degree in architecture
At least 2-3 years of experience with commercial architecture projects
Ninja level competency with AutoCad and Revit

Benefits:
HRA
3 weeks PTO
6 holidays
Free parking
    ",Salary will be commensurate with experience,full-time
https://denver.craigslist.org/egr/d/littleton-project-civil-engineer/6778424374.html,Project Civil Engineer,"Littleton, CO","
        
Sterling Design Associates (SDA) is a Planning, Civil Engineering and Landscape Architecture Firm located in Downtown Littleton, Colorado. The company was established in 1998 and specializes in Public and Private sector projects throughout the Western US. 

The position includes responsibilities in managing projects, site engineering design and production. Experience in grading, drainage, utilities, erosion control, and construction plans and details is preferred. Candidate should be able to work in a studio environment and be proficient in AutoCAD Civil 3D design and drafting production.  

Professional Engineer desired with 5-10 years of experience. The position may also include some travel.

Benefits include Health, Dental and Vision, with a 3% matching Simple IRA plan. Participation in a quarterly bonus program primarily built around company benchmarks is also available. 

Please send a Resume, References, and Salary History. No phone calls please.
    ",DOE,employee's choice
https://denver.craigslist.org/egr/d/englewood-building-engineer/6780290887.html,Building Engineer,Brand new building in the Cherry Creek Area,"
        
""Our Philosophy is simple, we believe in quality, service, performance, and integrity!""

The professionals of Hammersmith® have been dedicated to the advancement of quality living communities in Colorado for over 35 years. We pride ourselves on working with Homeowner Association's Boards and homeowners in order to provide personalized and hands-on management benefits.

We are looking for a dedicated Building Engineer to help us in achieving this mission!

Job Title: Building Engineer

Reports To: Community Association Manager

Department: Community Management

Exemption Status: Exempt/Salary

Schedule: 20 hours a week

Summary: The Building Engineer is responsible for the effective and efficient operation and cleanliness of the building, completing established preventative maintenance programs of the building and its equipment, and providing direction to outside contractors as needed. In addition, the Building Engineer is responsible for supervising staff and completing maintenance duties in the absence of staff.Schedule: 20 hours a week

Main Responsibilities:

Tour the building daily, identifying items requiring housekeeping and maintenance (in-house or from an outside contractor). Such items should be reported to the Community Association Manager.
Direct the performance of contracted vendors and performance of the maintenance staff as needed.
Utilize Hammersmith Construction Services for maintenance and project support of the buildings.
Establish and maintain all appropriate building logs/records, plans, reports, and preventative maintenance calendars.
Enter and monitor work orders for tracking and completion.
Follow preventative maintenance procedures and guidelines for the building, equipment, public space, grounds, etc. This includes routine testing and monitoring of the fire suppression system, plumbing systems, HVAC systems, the emergency generator, and other mechanical and building components outlined in the Association's preventative maintenance calendars.
Complete work orders as assigned. Review and evaluate results during and at the conclusion of projects.
Obtain requests for proposals for outside contractors as required for repairs, and preventative maintenance contracts on all building systems.
Inventory, track, and maintain all Association owned equipment and needed supplies.
Ensure cleanliness and organization of all work areas.
Provide operational recommendations to the Community Association Manager and Board of Directors for process improvements and increased efficiency through a monthly Maintenance Report.
Provide written reports, as requested/needed, on the condition of all aspects of the building.
Respond to emergency calls when necessary. Responses may include coordinating repairs with the proper contractor, consulting the Community Association Manager as to what action to take, or personally visiting the property to resolve the issue.
Schedule and arrange for system inspections as required by Federal, State, and Local laws.
Assist in enforcing Association Rules & Regulations.
Attend monthly Board of Director Meetings and give Maintenance Report.
Cross-train on other high-rise buildings to provide support to the engineering team.
Contribute and be a part of the reserve study and annual budgeting process as it affects their areas of responsibility.

Key Qualifications:

Must possess personal values that are in alignment with those of the company: Excellence, Partnership, Professionalism, Integrity, and Life Balance
Knowledge of occupational hazards and safety precautions of building and facilities management, building codes, and safety codes
Knowledge of all aspects of building engineering, including but not limited to HVAC systems, plumbing systems, fire suppression systems, smoke control systems, elevators, emergency generators, building security
Skill in organization, customer service, attention to detail, and follow through
Skill in decision making and problem solving
Ability to read and understand technical drawings and Oms
Ability to utilize different computer software programs
Ability to effectively communicate both verbally and in writing
Ability to prioritize and handle multiple assignments
Ability to perform duties with limited supervision
Ability to be work a flexible schedule in order to meet deadlines
Ability to supervise as necessary

Education and Experience:

Four-year degree in Business Management, Engineering, or a related field preferred
Minimum 3-5 years of experience and working knowledge in all aspects of building engineering including HVAC systems, plumbing systems, fire suppression systems, smoke control systems, elevators, emergency generators, building security etc. required
Previous supervisory experience preferred
Possess a Standing Facilities Certification (ICC Issue or Equivalent) or equivalent through years of experience working in all aspects of Facilities Maintenance required
HVAC certification required
Current boiler license and Certified Pool Operator required

Benefits:   Regular part time Hammersmith employees also receive benefits including prorated sick time and holiday pay, as well as participation in our 401(K) plan!  All regular employees are encouraged to take 1 paid day off per year, as part of our Philanthropic Day of Service.

To apply please go to: ?
    ",TBD,part-time
https://denver.craigslist.org/egr/d/kiowa-land-survey-cad-tech/6778090241.html,Land Survey CAD Tech,Kiowa CO,"
        
Full time, Land Survey CAD Tech 
Do you know AutoCAD? Are you looking for a full-time job?

High Prairie Survey Company is a busy, well-established land surveying firm in Kiowa, Colorado (approximately 1 hour SE of Denver) and has an opening for a full-time CAD Tech. 

• AutoCAD experience is required; AutoCAD Civil 3D experience highly desirable

• Compensation range is dependent on the experience of the applicant

• Applications currently being accepted

We are looking for an individual who is willing to learn CAD in land surveying environment. We will train the right candidate on land surveying drafting using Autodesk's Civil 3D CAD software.

We offer a competitive compensation package, including paid holidays, vacations and sick leave. Relaxed, friendly work environment in a beautiful county setting just 30 minutes from Castle Rock or Parker, Colorado.

Reply to this posting with your resume and cover letter detailing your work and computer experience (required).
    ","We offer a competitive compensation package, including paid holidays, vacations and sick leave.",full-time
https://denver.craigslist.org/egr/d/denver-interior-design-brand/6783874857.html,Interior Design Brand Coordinator | Punch Bowl Social,"Denver, CO","
        



INTERIOR DESIGN BRAND COORDINATOR
 We are looking for an experienced, creative designer to join the Punch Bowl Social design studio. The Designer will work alongside other designers and will report directly to the studio Design Directors. As an integral part of the design studio and broader construction team, the Designer will design and deliver thoughtful and highly creative design solutions that elevate the brand while accommodating business considerations, functional goals and our typical aggressive timelines.  This position will focus specifically on renovation, upgrades and maintenance to existing properties, also working closely with the operations team.  Travel is required.
 

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Interior design and coordination related to store renovation, maintenance and new concepts that may be identified over time.
•	Provide design solutions that are on-brand and appropriate to the market.
•	Identify, select and specify products and vendors that are suitable for the project.
•	Work closely with the internal project management team to manage lead times, budgets, installation and close-out.
•	Develop specifications and bidding documentation that clearly conveys design intent and documents product and vendor selections.
•	Assist in installation as needed and coordinate with appropriate parties to ensure a successful closeout and that design intent is executed.
•	Clearly and concisely communicate with both internal team members and consultants throughout project duration regarding design concept, design execution and follow through.
•	Provide quick problem solving when issues arise, coordinate with internal team.

QUALIFICATIONS
•	Degree in Interior Design.
•	3+ years of experience in Restaurant, Hospitality, or Retail Interior Design and/or Facilities Management.
•	Strong understanding of FF&E specifications and space planning.
•	Ability to incorporate metrics (area, pricing, schedule, etc) into design process
•	Proficient in the following programs: MS Office, Adobe Creative Suite, SKETCHUP, AutoCAD, and Revit.
•	Experience working with outside MEP and/or other design consultants.
•	Current knowledge of relevant professional building codes, health codes and compliance issues.
•	Experience with environmental graphics and signage a plus.
•	Impeccable and concise communication and presentation skills, verbal and written.
•	Experience with Contract/Construction Administration documentation. 
•	Highly resourceful problem solver and quick learner.
•	Demonstrated ability to consistently meet deadlines.
•	Strong time management skills and experience managing multiple projects simultaneously.
•	Reliable, focused, and detail-oriented with ability to thrive in a fast-moving business environment.
•	Self-directed with a high level of initiative, works well on a team and excellent at follow-through.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.





    ",Salary + Benefits,full-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6783875031.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6783874945.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
https://denver.craigslist.org/egr/d/denver-drafter-project-management/6785043765.html,Drafter/Project management,Denver,"
        
Technical Drafting Position Available

Lam-Wood Systems, Inc. supplies structural wood products to the construction and high end residential market. We supply many different structural wood products and our shop drawings differ based upon which product we are supplying. As an example, when supplying an I-joist project, our shop drawings show the placement of the materials within the project and we will also run a joist analysis utilizing proprietary manufacturers software to ensure that the joist work for the given loads and framing condition. For projects that involve custom/complex, cut-to-shape Heavy Timber/Glulam or Heavy Timber/Glulam Trusses we create a 3d model to ensure that the material fits within the project properly and to also aid in creating cutting profiles for each individual piece of wood. Each project we work on is different from previous projects, thus providing you with years of enjoyment working for a firm that keeps you both mentally stimulated and challenged. 

Description and Requirements
	The position is an entry level job opening but experience is certainly a plus and pay will be commensurate with experience. Lam-Wood Systems Inc. is looking for an individual who is experienced with Autodesk AutoCAD or Architecture 2010 or later. Drafting or designing for a structural engineering firm is a plus but not a requirement since we will teach you what you need to know on the job. Since you will be producing shop drawings of engineered wood products, a structures class is highly desired but again, not required. You should have basic knowledge of geometry (trigonometry helpful), be detail oriented, have an ability to visualize in multiple dimensions (3d), and possess excellent communication skills. Familiarity with Microsoft office software is a must. You will also need to possess the ability to handle pressure while ""under the gun"" to meet schedule deadlines.


Benefits
Full Time position, paid vacation, medical reimbursement benefit, profit sharing plan, 401K. Major U.S. holidays paid off, your birthday off, sick leave, and your own office (no cubicles).


Lam-Wood Systems, Inc. offers a great work environment. We would love the opportunity to tell you more about our company. Some of our drafters have been with us for over 20 years...a testament to what a great place this is in which to work.
Please contact us via email. Send your resume' and letter of introduction (can be in body of email).
    ",Starting @ $38K for little to no experience. Commensurate with experience.,full-time
